Hourly measurement data supplied by UK-air on 28/06/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"VofWH Abingdon Stert St 2",
Latitude,,51.671198,,
Longitude,,-1.281400,,
Site Type,,Urban Traffic,,
Zone,,South East,,
Agglomeration,,#N/A,,
Local Authority,,"White Horse",,
Date,Time,"Nitrogen dioxide",Status
2020-09-14,05:00:00,15.31079,V ugm-3
2020-09-14,06:00:00,30.13094,V ugm-3
2020-09-14,07:00:00,36.88272,V ugm-3
2020-09-14,08:00:00,35.80134,V ugm-3
2020-09-14,09:00:00,36.63309,V ugm-3
2020-09-14,10:00:00,34.74606,V ugm-3
2020-09-14,11:00:00,34.24638,V ugm-3
2020-09-14,12:00:00,41.43152,V ugm-3
2020-09-14,13:00:00,42.89762,V ugm-3
2020-09-14,14:00:00,47.84187,V ugm-3
2020-09-14,15:00:00,45.64234,V ugm-3
2020-09-14,16:00:00,67.3414,V ugm-3
2020-09-14,17:00:00,71.86387,V ugm-3
2020-09-14,18:00:00,59.29029,V ugm-3
2020-09-14,19:00:00,80.78604,V ugm-3
2020-09-14,20:00:00,63.38043,V ugm-3
2020-09-14,21:00:00,53.22671,V ugm-3
2020-09-14,22:00:00,48.53975,V ugm-3
2020-09-14,23:00:00,33.01295,V ugm-3
2020-09-14,24:00:00,26.91749,V ugm-3
2020-09-15,01:00:00,38.37558,V ugm-3
2020-09-15,02:00:00,43.85426,V ugm-3
2020-09-15,03:00:00,35.94223,V ugm-3
2020-09-15,04:00:00,28.5629,V ugm-3
2020-09-15,05:00:00,27.24133,V ugm-3
2020-09-15,06:00:00,30.26442,V ugm-3
2020-09-15,07:00:00,34.46814,V ugm-3
2020-09-15,08:00:00,35.95376,V ugm-3
2020-09-15,09:00:00,37.28976,V ugm-3
2020-09-15,10:00:00,46.31719,V ugm-3
2020-09-15,11:00:00,40.89174,V ugm-3
2020-09-15,12:00:00,26.4496,V ugm-3
2020-09-15,13:00:00,31.32843,V ugm-3
2020-09-15,14:00:00,36.9564,V ugm-3
2020-09-15,15:00:00,35.38418,V ugm-3
2020-09-15,16:00:00,26.73144,V ugm-3
2020-09-15,17:00:00,47.12421,V ugm-3
2020-09-15,18:00:00,27.76928,V ugm-3
2020-09-15,19:00:00,26.3308,V ugm-3
2020-09-15,20:00:00,21.12999,V ugm-3
2020-09-15,21:00:00,21.95664,V ugm-3
2020-09-15,22:00:00,17.47416,V ugm-3
2020-09-15,23:00:00,16.64799,V ugm-3
2020-09-15,24:00:00,19.98582,V ugm-3
2020-09-16,01:00:00,14.22302,V ugm-3
2020-09-16,02:00:00,12.43195,V ugm-3
2020-09-16,03:00:00,12.95527,V ugm-3
2020-09-16,04:00:00,11.94437,V ugm-3
2020-09-16,05:00:00,12.95931,V ugm-3
2020-09-16,06:00:00,22.71998,V ugm-3
2020-09-16,07:00:00,36.35486,V ugm-3
2020-09-16,08:00:00,45.40506,V ugm-3
2020-09-16,09:00:00,49.93026,V ugm-3
2020-09-16,10:00:00,45.20965,V ugm-3
2020-09-16,11:00:00,34.40493,V ugm-3
2020-09-16,12:00:00,29.31467,V ugm-3
2020-09-16,13:00:00,23.70341,V ugm-3
2020-09-16,14:00:00,29.83944,V ugm-3
2020-09-16,15:00:00,27.12207,V ugm-3
2020-09-16,16:00:00,28.47708,V ugm-3
2020-09-16,17:00:00,21.34241,V ugm-3
2020-09-16,18:00:00,15.38528,V ugm-3
2020-09-16,19:00:00,12.64714,V ugm-3
2020-09-16,20:00:00,9.61462,V ugm-3
2020-09-16,21:00:00,6.50726,V ugm-3
2020-09-16,22:00:00,6.95589,V ugm-3
2020-09-16,23:00:00,3.87552,V ugm-3
2020-09-16,24:00:00,3.22851,V ugm-3
2020-09-17,01:00:00,2.34904,V ugm-3
2020-09-17,02:00:00,2.1369,V ugm-3
2020-09-17,03:00:00,1.20607,V ugm-3
2020-09-17,04:00:00,1.28002,V ugm-3
2020-09-17,05:00:00,6.0319,V ugm-3
2020-09-17,06:00:00,22.50402,V ugm-3
2020-09-17,07:00:00,26.93389,V ugm-3
2020-09-17,08:00:00,36.42573,V ugm-3
2020-09-17,09:00:00,19.35884,V ugm-3
2020-09-17,10:00:00,22.43192,V ugm-3
2020-09-17,11:00:00,19.45154,V ugm-3
2020-09-17,12:00:00,18.16953,V ugm-3
2020-09-17,13:00:00,21.44034,V ugm-3
2020-09-17,14:00:00,25.20616,V ugm-3
2020-09-17,15:00:00,27.30156,V ugm-3
2020-09-17,16:00:00,29.42254,V ugm-3
2020-09-17,17:00:00,28.64032,V ugm-3
2020-09-17,18:00:00,30.46083,V ugm-3
2020-09-17,19:00:00,26.46451,V ugm-3
2020-09-17,20:00:00,27.50012,V ugm-3
2020-09-17,21:00:00,24.83033,V ugm-3
2020-09-17,22:00:00,19.77101,V ugm-3
2020-09-17,23:00:00,13.30991,V ugm-3
2020-09-17,24:00:00,10.25945,V ugm-3
2020-09-18,01:00:00,6.37282,V ugm-3
2020-09-18,02:00:00,5.91094,V ugm-3
2020-09-18,03:00:00,6.66042,V ugm-3
2020-09-18,04:00:00,6.64648,V ugm-3
2020-09-18,05:00:00,12.74703,V ugm-3
2020-09-18,06:00:00,24.05093,V ugm-3
2020-09-18,07:00:00,28.30225,V ugm-3
2020-09-18,08:00:00,28.70606,V ugm-3
2020-09-18,09:00:00,26.75521,V ugm-3
2020-09-18,10:00:00,20.89236,V ugm-3
2020-09-18,11:00:00,24.27968,V ugm-3
2020-09-18,12:00:00,23.79182,V ugm-3
2020-09-18,13:00:00,27.70654,V ugm-3
2020-09-18,14:00:00,25.57574,V ugm-3
2020-09-18,15:00:00,35.20203,V ugm-3
2020-09-18,16:00:00,26.91548,V ugm-3
2020-09-18,17:00:00,28.09401,V ugm-3
2020-09-18,18:00:00,27.48301,V ugm-3
2020-09-18,19:00:00,23.86782,V ugm-3
2020-09-18,20:00:00,17.52174,V ugm-3
2020-09-18,21:00:00,14.28441,V ugm-3
2020-09-18,22:00:00,13.83486,V ugm-3
2020-09-18,23:00:00,11.38817,V ugm-3
2020-09-18,24:00:00,9.25206,V ugm-3
2020-09-19,01:00:00,7.80127,V ugm-3
2020-09-19,02:00:00,5.16015,V ugm-3
2020-09-19,03:00:00,4.59322,V ugm-3
2020-09-19,04:00:00,5.07977,V ugm-3
2020-09-19,05:00:00,6.66699,V ugm-3
2020-09-19,06:00:00,10.50666,V ugm-3
2020-09-19,07:00:00,13.41683,V ugm-3
2020-09-19,08:00:00,17.33883,V ugm-3
2020-09-19,09:00:00,26.32894,V ugm-3
2020-09-19,10:00:00,19.82276,V ugm-3
2020-09-19,11:00:00,21.36029,V ugm-3
2020-09-19,12:00:00,20.43338,V ugm-3
2020-09-19,13:00:00,20.59459,V ugm-3
2020-09-19,14:00:00,19.95562,V ugm-3
2020-09-19,15:00:00,15.65844,V ugm-3
2020-09-19,16:00:00,17.89507,V ugm-3
2020-09-19,17:00:00,16.19834,V ugm-3
2020-09-19,18:00:00,19.38981,V ugm-3
2020-09-19,19:00:00,19.47668,V ugm-3
2020-09-19,20:00:00,14.07302,V ugm-3
2020-09-19,21:00:00,11.69686,V ugm-3
2020-09-19,22:00:00,10.81758,V ugm-3
2020-09-19,23:00:00,8.23951,V ugm-3
2020-09-19,24:00:00,7.52966,V ugm-3
2020-09-20,01:00:00,4.14143,V ugm-3
2020-09-20,02:00:00,3.72849,V ugm-3
2020-09-20,03:00:00,2.57328,V ugm-3
2020-09-20,04:00:00,2.4695,V ugm-3
2020-09-20,05:00:00,2.40972,V ugm-3
2020-09-20,06:00:00,2.77837,V ugm-3
2020-09-20,07:00:00,7.14956,V ugm-3
2020-09-20,08:00:00,9.03553,V ugm-3
2020-09-20,09:00:00,10.25613,V ugm-3
2020-09-20,10:00:00,12.56584,V ugm-3
2020-09-20,11:00:00,20.02769,V ugm-3
2020-09-20,12:00:00,15.4808,V ugm-3
2020-09-20,13:00:00,18.19038,V ugm-3
2020-09-20,14:00:00,15.16024,V ugm-3
2020-09-20,15:00:00,16.75709,V ugm-3
2020-09-20,16:00:00,15.99848,V ugm-3
2020-09-20,17:00:00,14.45031,V ugm-3
2020-09-20,18:00:00,12.90023,V ugm-3
2020-09-20,19:00:00,17.28733,V ugm-3
2020-09-20,20:00:00,12.22062,V ugm-3
2020-09-20,21:00:00,9.25554,V ugm-3
2020-09-20,22:00:00,7.97998,V ugm-3
2020-09-20,23:00:00,7.10172,V ugm-3
2020-09-20,24:00:00,5.84895,V ugm-3
2020-09-21,01:00:00,4.87838,V ugm-3
2020-09-21,02:00:00,4.54058,V ugm-3
2020-09-21,03:00:00,4.83792,V ugm-3
2020-09-21,04:00:00,4.84184,V ugm-3
2020-09-21,05:00:00,12.0396,V ugm-3
2020-09-21,06:00:00,23.29683,V ugm-3
2020-09-21,07:00:00,37.90739,V ugm-3
2020-09-21,08:00:00,43.4464,V ugm-3
2020-09-21,09:00:00,35.41067,V ugm-3
2020-09-21,10:00:00,35.29494,V ugm-3
2020-09-21,11:00:00,29.6432,V ugm-3
2020-09-21,12:00:00,34.44814,V ugm-3
2020-09-21,13:00:00,26.24064,V ugm-3
2020-09-21,14:00:00,25.47889,V ugm-3
2020-09-21,15:00:00,38.8985,V ugm-3
2020-09-21,16:00:00,35.02817,V ugm-3
2020-09-21,17:00:00,31.39735,V ugm-3
2020-09-21,18:00:00,53.76868,V ugm-3
2020-09-21,19:00:00,42.28804,V ugm-3
2020-09-21,20:00:00,68.21074,V ugm-3
2020-09-21,21:00:00,53.04847,V ugm-3
2020-09-21,22:00:00,54.54261,V ugm-3
2020-09-21,23:00:00,37.98155,V ugm-3
2020-09-21,24:00:00,31.50495,V ugm-3
2020-09-22,01:00:00,25.52374,V ugm-3
2020-09-22,02:00:00,26.26961,V ugm-3
2020-09-22,03:00:00,19.66959,V ugm-3
2020-09-22,04:00:00,15.55413,V ugm-3
2020-09-22,05:00:00,22.44577,V ugm-3
2020-09-22,06:00:00,25.55495,V ugm-3
2020-09-22,07:00:00,34.12344,V ugm-3
2020-09-22,08:00:00,43.46771,V ugm-3
2020-09-22,09:00:00,50.68014,V ugm-3
2020-09-22,10:00:00,29.73797,V ugm-3
2020-09-22,11:00:00,20.12457,V ugm-3
2020-09-22,12:00:00,19.19259,V ugm-3
2020-09-22,13:00:00,12.1949,V ugm-3
2020-09-22,14:00:00,12.74322,V ugm-3
2020-09-22,15:00:00,13.86994,V ugm-3
2020-09-22,16:00:00,14.04154,V ugm-3
2020-09-22,17:00:00,16.71789,V ugm-3
2020-09-22,18:00:00,12.13808,V ugm-3
2020-09-22,19:00:00,9.08893,V ugm-3
2020-09-22,20:00:00,7.41228,V ugm-3
2020-09-22,21:00:00,7.47225,V ugm-3
2020-09-22,22:00:00,9.52228,V ugm-3
2020-09-22,23:00:00,6.01347,V ugm-3
2020-09-22,24:00:00,3.80239,V ugm-3
2020-09-23,01:00:00,2.94676,V ugm-3
2020-09-23,02:00:00,2.40932,V ugm-3
2020-09-23,03:00:00,3.09287,V ugm-3
2020-09-23,04:00:00,4.95924,V ugm-3
2020-09-23,05:00:00,6.13505,V ugm-3
2020-09-23,06:00:00,12.4546,V ugm-3
2020-09-23,07:00:00,19.39411,V ugm-3
2020-09-23,08:00:00,20.40604,V ugm-3
2020-09-23,09:00:00,15.20485,V ugm-3
2020-09-23,10:00:00,12.01916,V ugm-3
2020-09-23,11:00:00,12.63713,V ugm-3
2020-09-23,12:00:00,9.63401,V ugm-3
2020-09-23,13:00:00,9.25707,V ugm-3
2020-09-23,14:00:00,12.08454,V ugm-3
2020-09-23,15:00:00,12.66634,V ugm-3
2020-09-23,16:00:00,15.89042,V ugm-3
2020-09-23,17:00:00,19.33613,V ugm-3
2020-09-23,18:00:00,18.94624,V ugm-3
2020-09-23,19:00:00,13.94564,V ugm-3
2020-09-23,20:00:00,9.90351,V ugm-3
2020-09-23,21:00:00,2.44627,V ugm-3
2020-09-23,22:00:00,4.50652,V ugm-3
2020-09-23,23:00:00,4.47166,V ugm-3
2020-09-23,24:00:00,3.95597,V ugm-3
2020-09-24,01:00:00,4.04984,V ugm-3
2020-09-24,02:00:00,3.40295,V ugm-3
2020-09-24,03:00:00,1.86548,V ugm-3
2020-09-24,04:00:00,2.33818,V ugm-3
2020-09-24,05:00:00,10.8459,V ugm-3
2020-09-24,06:00:00,18.35932,V ugm-3
2020-09-24,07:00:00,18.26179,V ugm-3
2020-09-24,08:00:00,15.6134,V ugm-3
2020-09-24,09:00:00,11.56596,V ugm-3
2020-09-24,10:00:00,7.9225,V ugm-3
2020-09-24,11:00:00,7.49983,V ugm-3
2020-09-24,12:00:00,8.77466,V ugm-3
2020-09-24,13:00:00,12.75974,V ugm-3
2020-09-24,14:00:00,13.05547,V ugm-3
2020-09-24,15:00:00,12.602,V ugm-3
2020-09-24,16:00:00,18.68287,V ugm-3
2020-09-24,17:00:00,20.01938,V ugm-3
2020-09-24,18:00:00,19.49005,V ugm-3
2020-09-24,19:00:00,27.28627,V ugm-3
2020-09-24,20:00:00,40.61484,V ugm-3
2020-09-24,21:00:00,39.15457,V ugm-3
2020-09-24,22:00:00,42.75241,V ugm-3
2020-09-24,23:00:00,31.06074,V ugm-3
2020-09-24,24:00:00,22.35173,V ugm-3
2020-09-25,01:00:00,9.9895,V ugm-3
2020-09-25,02:00:00,6.57019,V ugm-3
2020-09-25,03:00:00,11.20603,V ugm-3
2020-09-25,04:00:00,11.06071,V ugm-3
2020-09-25,05:00:00,8.47468,V ugm-3
2020-09-25,06:00:00,9.2421,V ugm-3
2020-09-25,07:00:00,9.89404,V ugm-3
2020-09-25,08:00:00,10.71088,V ugm-3
2020-09-25,09:00:00,9.35194,V ugm-3
2020-09-25,10:00:00,7.90288,V ugm-3
2020-09-25,11:00:00,6.09488,V ugm-3
2020-09-25,12:00:00,6.02516,V ugm-3
2020-09-25,13:00:00,5.82284,V ugm-3
2020-09-25,14:00:00,6.24642,V ugm-3
2020-09-25,15:00:00,7.43754,V ugm-3
2020-09-25,16:00:00,5.98794,V ugm-3
2020-09-25,17:00:00,6.46065,V ugm-3
2020-09-25,18:00:00,6.09725,V ugm-3
2020-09-25,19:00:00,7.04298,V ugm-3
2020-09-25,20:00:00,5.78717,V ugm-3
2020-09-25,21:00:00,4.60168,V ugm-3
2020-09-25,22:00:00,3.96044,V ugm-3
2020-09-25,23:00:00,3.1194,V ugm-3
2020-09-25,24:00:00,2.30192,V ugm-3
2020-09-26,01:00:00,1.77858,V ugm-3
2020-09-26,02:00:00,1.77441,V ugm-3
2020-09-26,03:00:00,2.23369,V ugm-3
2020-09-26,04:00:00,2.42047,V ugm-3
2020-09-26,05:00:00,3.84572,V ugm-3
2020-09-26,06:00:00,5.71987,V ugm-3
2020-09-26,07:00:00,7.47541,V ugm-3
2020-09-26,08:00:00,8.27615,V ugm-3
2020-09-26,09:00:00,9.30614,V ugm-3
2020-09-26,10:00:00,11.50634,V ugm-3
2020-09-26,11:00:00,9.48249,V ugm-3
2020-09-26,12:00:00,8.48305,V ugm-3
2020-09-26,13:00:00,8.47333,V ugm-3
2020-09-26,14:00:00,9.81566,V ugm-3
2020-09-26,15:00:00,7.94301,V ugm-3
2020-09-26,16:00:00,12.68426,V ugm-3
2020-09-26,17:00:00,9.99548,V ugm-3
2020-09-26,18:00:00,10.09381,V ugm-3
2020-09-26,19:00:00,9.60662,V ugm-3
2020-09-26,20:00:00,9.4387,V ugm-3
2020-09-26,21:00:00,7.89781,V ugm-3
2020-09-26,22:00:00,7.50533,V ugm-3
2020-09-26,23:00:00,3.30143,V ugm-3
2020-09-26,24:00:00,2.6881,V ugm-3
2020-09-27,01:00:00,1.73896,V ugm-3
2020-09-27,02:00:00,0.96189,V ugm-3
2020-09-27,03:00:00,0.73259,V ugm-3
2020-09-27,04:00:00,0.80739,V ugm-3
2020-09-27,05:00:00,0.98505,V ugm-3
2020-09-27,06:00:00,2.04868,V ugm-3
2020-09-27,07:00:00,3.06884,V ugm-3
2020-09-27,08:00:00,6.16002,V ugm-3
2020-09-27,09:00:00,7.60241,V ugm-3
2020-09-27,10:00:00,6.94593,V ugm-3
2020-09-27,11:00:00,9.12216,V ugm-3
2020-09-27,12:00:00,8.64693,V ugm-3
2020-09-27,13:00:00,9.94142,V ugm-3
2020-09-27,14:00:00,7.43709,V ugm-3
2020-09-27,15:00:00,9.2566,V ugm-3
2020-09-27,16:00:00,10.37307,V ugm-3
2020-09-27,17:00:00,11.28801,V ugm-3
2020-09-27,18:00:00,15.92169,V ugm-3
2020-09-27,19:00:00,27.03435,V ugm-3
2020-09-27,20:00:00,33.39687,V ugm-3
2020-09-27,21:00:00,35.40517,V ugm-3
2020-09-27,22:00:00,19.80008,V ugm-3
2020-09-27,23:00:00,10.30131,V ugm-3
2020-09-27,24:00:00,9.43269,V ugm-3
2020-09-28,01:00:00,10.84591,V ugm-3
2020-09-28,02:00:00,10.50266,V ugm-3
2020-09-28,03:00:00,9.77894,V ugm-3
2020-09-28,04:00:00,10.32009,V ugm-3
2020-09-28,05:00:00,19.55105,V ugm-3
2020-09-28,06:00:00,24.91607,V ugm-3
2020-09-28,07:00:00,33.31789,V ugm-3
2020-09-28,08:00:00,33.20756,V ugm-3
2020-09-28,09:00:00,30.28304,V ugm-3
2020-09-28,10:00:00,25.15013,V ugm-3
2020-09-28,11:00:00,15.09407,V ugm-3
2020-09-28,12:00:00,9.01572,V ugm-3
2020-09-28,13:00:00,9.10151,V ugm-3
2020-09-28,14:00:00,11.6281,V ugm-3
2020-09-28,15:00:00,15.27629,V ugm-3
2020-09-28,16:00:00,20.37088,V ugm-3
2020-09-28,17:00:00,27.53572,V ugm-3
2020-09-28,18:00:00,27.18349,V ugm-3
2020-09-28,19:00:00,22.85065,V ugm-3
2020-09-28,20:00:00,23.79281,V ugm-3
2020-09-28,21:00:00,21.65475,V ugm-3
2020-09-28,22:00:00,26.41508,V ugm-3
2020-09-28,23:00:00,20.5137,V ugm-3
2020-09-28,24:00:00,11.78537,V ugm-3
2020-09-29,01:00:00,7.13198,V ugm-3
2020-09-29,02:00:00,5.34387,V ugm-3
2020-09-29,03:00:00,5.72299,V ugm-3
2020-09-29,04:00:00,5.89434,V ugm-3
2020-09-29,05:00:00,5.44829,V ugm-3
2020-09-29,06:00:00,11.98127,V ugm-3
2020-09-29,07:00:00,20.55049,V ugm-3
2020-09-29,08:00:00,21.65196,V ugm-3
2020-09-29,09:00:00,19.77832,V ugm-3
2020-09-29,10:00:00,16.5393,V ugm-3
2020-09-29,11:00:00,16.65781,V ugm-3
2020-09-29,12:00:00,14.10432,V ugm-3
2020-09-29,13:00:00,15.47375,V ugm-3
2020-09-29,14:00:00,13.10533,V ugm-3
2020-09-29,15:00:00,22.3505,V ugm-3
2020-09-29,16:00:00,15.14024,V ugm-3
2020-09-29,17:00:00,19.7068,V ugm-3
2020-09-29,18:00:00,46.98147,V ugm-3
2020-09-29,19:00:00,58.80858,V ugm-3
2020-09-29,20:00:00,46.36001,V ugm-3
2020-09-29,21:00:00,35.88661,V ugm-3
2020-09-29,22:00:00,24.67553,V ugm-3
2020-09-29,23:00:00,27.31968,V ugm-3
2020-09-29,24:00:00,22.1866,V ugm-3
2020-09-30,01:00:00,17.06588,V ugm-3
2020-09-30,02:00:00,10.8556,V ugm-3
2020-09-30,03:00:00,18.95321,V ugm-3
2020-09-30,04:00:00,14.9934,V ugm-3
2020-09-30,05:00:00,15.41018,V ugm-3
2020-09-30,06:00:00,25.98595,V ugm-3
2020-09-30,07:00:00,39.3259,V ugm-3
2020-09-30,08:00:00,38.36117,V ugm-3
2020-09-30,09:00:00,37.06319,V ugm-3
2020-09-30,10:00:00,39.53013,V ugm-3
2020-09-30,11:00:00,28.34839,V ugm-3
2020-09-30,12:00:00,21.06317,V ugm-3
2020-09-30,13:00:00,14.37417,V ugm-3
2020-09-30,14:00:00,15.26921,V ugm-3
2020-09-30,15:00:00,11.47542,V ugm-3
2020-09-30,16:00:00,21.84483,V ugm-3
2020-09-30,17:00:00,15.78551,V ugm-3
2020-09-30,18:00:00,17.62137,V ugm-3
2020-09-30,19:00:00,12.09204,V ugm-3
2020-09-30,20:00:00,8.23983,V ugm-3
2020-09-30,21:00:00,10.11228,V ugm-3
2020-09-30,22:00:00,10.6512,V ugm-3
2020-09-30,23:00:00,6.58896,V ugm-3
2020-09-30,24:00:00,2.72625,V ugm-3
2020-10-01,01:00:00,2.89237,V ugm-3
2020-10-01,02:00:00,2.18199,V ugm-3
2020-10-01,03:00:00,2.90653,V ugm-3
2020-10-01,04:00:00,3.25264,V ugm-3
2020-10-01,05:00:00,6.18093,V ugm-3
2020-10-01,06:00:00,13.45123,V ugm-3
2020-10-01,07:00:00,25.21525,V ugm-3
2020-10-01,08:00:00,19.7198,V ugm-3
2020-10-01,09:00:00,13.32815,V ugm-3
2020-10-01,10:00:00,11.28361,V ugm-3
2020-10-01,11:00:00,14.41805,V ugm-3
2020-10-01,12:00:00,10.78813,V ugm-3
2020-10-01,13:00:00,9.26267,V ugm-3
2020-10-01,14:00:00,12.48251,V ugm-3
2020-10-01,15:00:00,17.9916,V ugm-3
2020-10-01,16:00:00,20.69954,V ugm-3
2020-10-01,17:00:00,25.85813,V ugm-3
2020-10-01,18:00:00,40.74612,V ugm-3
2020-10-01,19:00:00,43.02074,V ugm-3
2020-10-01,20:00:00,31.13146,V ugm-3
2020-10-01,21:00:00,19.75903,V ugm-3
2020-10-01,22:00:00,17.62585,V ugm-3
2020-10-01,23:00:00,7.74373,V ugm-3
2020-10-01,24:00:00,11.33545,V ugm-3
2020-10-02,01:00:00,6.86576,V ugm-3
2020-10-02,02:00:00,4.98271,V ugm-3
2020-10-02,03:00:00,6.86689,V ugm-3
2020-10-02,04:00:00,6.33111,V ugm-3
2020-10-02,05:00:00,11.49268,V ugm-3
2020-10-02,06:00:00,14.60906,V ugm-3
2020-10-02,07:00:00,22.19686,V ugm-3
2020-10-02,08:00:00,23.77126,V ugm-3
2020-10-02,09:00:00,24.06301,V ugm-3
2020-10-02,10:00:00,19.56521,V ugm-3
2020-10-02,11:00:00,26.22234,V ugm-3
2020-10-02,12:00:00,22.03747,V ugm-3
2020-10-02,13:00:00,28.44087,V ugm-3
2020-10-02,14:00:00,29.50561,V ugm-3
2020-10-02,15:00:00,32.48397,V ugm-3
2020-10-02,16:00:00,27.0598,V ugm-3
2020-10-02,17:00:00,27.73071,V ugm-3
2020-10-02,18:00:00,25.93678,V ugm-3
2020-10-02,19:00:00,23.52876,V ugm-3
2020-10-02,20:00:00,16.98269,V ugm-3
2020-10-02,21:00:00,13.39728,V ugm-3
2020-10-02,22:00:00,10.99452,V ugm-3
2020-10-02,23:00:00,6.54122,V ugm-3
2020-10-02,24:00:00,5.9596,V ugm-3
2020-10-03,01:00:00,4.72464,V ugm-3
2020-10-03,02:00:00,3.15043,V ugm-3
2020-10-03,03:00:00,3.21377,V ugm-3
2020-10-03,04:00:00,2.63309,V ugm-3
2020-10-03,05:00:00,4.6906,V ugm-3
2020-10-03,06:00:00,6.63761,V ugm-3
2020-10-03,07:00:00,9.30604,V ugm-3
2020-10-03,08:00:00,13.00167,V ugm-3
2020-10-03,09:00:00,17.97888,V ugm-3
2020-10-03,10:00:00,18.66947,V ugm-3
2020-10-03,11:00:00,29.98506,V ugm-3
2020-10-03,12:00:00,25.9864,V ugm-3
2020-10-03,13:00:00,19.3419,V ugm-3
2020-10-03,14:00:00,21.73836,V ugm-3
2020-10-03,15:00:00,14.87338,V ugm-3
2020-10-03,16:00:00,20.75508,V ugm-3
2020-10-03,17:00:00,23.34427,V ugm-3
2020-10-03,18:00:00,19.17155,V ugm-3
2020-10-03,19:00:00,13.83941,V ugm-3
2020-10-03,20:00:00,7.7408,V ugm-3
2020-10-03,21:00:00,10.04026,V ugm-3
2020-10-03,22:00:00,5.66567,V ugm-3
2020-10-03,23:00:00,3.55577,V ugm-3
2020-10-03,24:00:00,2.48093,V ugm-3
2020-10-04,01:00:00,1.14586,V ugm-3
2020-10-04,02:00:00,0.92853,V ugm-3
2020-10-04,03:00:00,0.69555,V ugm-3
2020-10-04,04:00:00,1.01751,V ugm-3
2020-10-04,05:00:00,1.18856,V ugm-3
2020-10-04,06:00:00,1.26851,V ugm-3
2020-10-04,07:00:00,2.05808,V ugm-3
2020-10-04,08:00:00,5.46324,V ugm-3
2020-10-04,09:00:00,4.13426,V ugm-3
2020-10-04,10:00:00,6.47591,V ugm-3
2020-10-04,11:00:00,4.97612,V ugm-3
2020-10-04,12:00:00,7.2522,V ugm-3
2020-10-04,13:00:00,6.41727,V ugm-3
2020-10-04,14:00:00,7.92313,V ugm-3
2020-10-04,15:00:00,10.91702,V ugm-3
2020-10-04,16:00:00,14.64173,V ugm-3
2020-10-04,17:00:00,13.65839,V ugm-3
2020-10-04,18:00:00,11.37702,V ugm-3
2020-10-04,19:00:00,12.15791,V ugm-3
2020-10-04,20:00:00,12.88981,V ugm-3
2020-10-04,21:00:00,12.42777,V ugm-3
2020-10-04,22:00:00,14.69876,V ugm-3
2020-10-04,23:00:00,9.39131,V ugm-3
2020-10-04,24:00:00,7.43622,V ugm-3
2020-10-05,01:00:00,4.84441,V ugm-3
2020-10-05,02:00:00,4.83942,V ugm-3
2020-10-05,03:00:00,4.7668,V ugm-3
2020-10-05,04:00:00,4.7095,V ugm-3
2020-10-05,05:00:00,11.00552,V ugm-3
2020-10-05,06:00:00,14.7944,V ugm-3
2020-10-05,07:00:00,26.30914,V ugm-3
2020-10-05,08:00:00,26.00635,V ugm-3
2020-10-05,09:00:00,18.99295,V ugm-3
2020-10-05,10:00:00,17.15999,V ugm-3
2020-10-05,11:00:00,20.86769,V ugm-3
2020-10-05,12:00:00,16.37043,V ugm-3
2020-10-05,13:00:00,16.63498,V ugm-3
2020-10-05,14:00:00,12.98778,V ugm-3
2020-10-05,15:00:00,14.71874,V ugm-3
2020-10-05,16:00:00,15.70454,V ugm-3
2020-10-05,17:00:00,14.4359,V ugm-3
2020-10-05,18:00:00,13.99121,V ugm-3
2020-10-05,19:00:00,12.241,V ugm-3
2020-10-05,20:00:00,9.02447,V ugm-3
2020-10-05,21:00:00,9.42086,V ugm-3
2020-10-05,22:00:00,10.59598,V ugm-3
2020-10-05,23:00:00,4.3784,V ugm-3
2020-10-05,24:00:00,4.29982,V ugm-3
2020-10-06,01:00:00,2.28906,V ugm-3
2020-10-06,02:00:00,1.67261,V ugm-3
2020-10-06,03:00:00,2.03837,V ugm-3
2020-10-06,04:00:00,1.24036,V ugm-3
2020-10-06,05:00:00,3.18345,V ugm-3
2020-10-06,06:00:00,9.68698,V ugm-3
2020-10-06,07:00:00,19.44903,V ugm-3
2020-10-06,08:00:00,19.38302,V ugm-3
2020-10-06,09:00:00,13.65176,V ugm-3
2020-10-06,10:00:00,13.16883,V ugm-3
2020-10-06,11:00:00,12.86398,V ugm-3
2020-10-06,12:00:00,9.68324,V ugm-3
2020-10-06,13:00:00,8.83599,V ugm-3
2020-10-06,14:00:00,10.85954,V ugm-3
2020-10-06,15:00:00,10.16071,V ugm-3
2020-10-06,16:00:00,10.66938,V ugm-3
2020-10-06,17:00:00,10.68236,V ugm-3
2020-10-06,18:00:00,11.78244,V ugm-3
2020-10-06,19:00:00,10.54991,V ugm-3
2020-10-06,20:00:00,9.35094,V ugm-3
2020-10-06,21:00:00,8.42534,V ugm-3
2020-10-06,22:00:00,6.90033,V ugm-3
2020-10-06,23:00:00,4.73182,V ugm-3
2020-10-06,24:00:00,4.08669,V ugm-3
2020-10-07,01:00:00,4.18195,V ugm-3
2020-10-07,02:00:00,3.53457,V ugm-3
2020-10-07,03:00:00,1.77059,V ugm-3
2020-10-07,04:00:00,2.07014,V ugm-3
